X (m),Y (m),Z (m),Temperature (K)
-8.46875,-0.59375,0,274.0062167
-8.453125,-0.59375,0,274.0168718
-8.4375,-0.59375,0,274.0168718
-8.421875,-0.59375,0,274.0309105
-8.40625,-0.59375,0,274.0309105
-8.390625,-0.59375,0,274.0365117
-8.375,-0.59375,0,274.046534
-8.359375,-0.59375,0,274.0527215
-8.34375,-0.59375,0,274.0618664
-8.328125,-0.59375,0,274.0656014
-8.3125,-0.59375,0,274.0710167
-8.296875,-0.59375,0,274.0841971
-8.28125,-0.59375,0,274.0841971
-8.265625,-0.59375,0,274.0927416
-8.25,-0.59375,0,274.0990092
-8.234375,-0.59375,0,274.1014985
-8.21875,-0.59375,0,274.1128493
-8.203125,-0.59375,0,274.1235064
-8.1875,-0.59375,0,274.1216018
-8.171875,-0.59375,0,274.1291165
-8.15625,-0.59375,0,274.1383921
-8.140625,-0.59375,0,274.1419992
-8.125,-0.59375,0,274.1504182
-8.109375,-0.59375,0,274.1582353
-8.09375,-0.59375,0,274.169176
-8.078125,-0.59375,0,274.1703002
-8.0625,-0.59375,0,274.1780267
-8.046875,-0.59375,0,274.1781846
-8.03125,-0.59375,0,274.187301
-8.015625,-0.59375,0,274.1914189
-8,-0.59375,0,274.2116168
-7.984375,-0.59375,0,274.208348
-7.96875,-0.59375,0,274.2129945
-7.953125,-0.59375,0,274.224447
-7.9375,-0.59375,0,274.2323347
-7.921875,-0.59375,0,274.2396174
-7.90625,-0.59375,0,274.2408096
-7.890625,-0.59375,0,274.2533296
-7.875,-0.59375,0,274.2533296
-7.859375,-0.59375,0,274.2644642
-7.84375,-0.59375,0,274.2648036
-8.5,-0.578125,0,273.9992691
-8.484375,-0.578125,0,274.0118524
-8.46875,-0.578125,0,274.0118124
-8.453125,-0.578125,0,274.0198898
-8.4375,-0.578125,0,274.0273419
-8.421875,-0.578125,0,274.0338807
-8.40625,-0.578125,0,274.0338807
-8.390625,-0.578125,0,274.0496972
-8.375,-0.578125,0,274.0496972
-8.359375,-0.578125,0,274.0595245
-8.34375,-0.578125,0,274.065062
-8.328125,-0.578125,0,274.073538
-8.3125,-0.578125,0,274.0800444
-8.296875,-0.578125,0,274.0787077
-8.28125,-0.578125,0,274.0900848
-8.265625,-0.578125,0,274.0949759
-8.25,-0.578125,0,274.1041367
-8.234375,-0.578125,0,274.1103423
-8.21875,-0.578125,0,274.1186168
-8.203125,-0.578125,0,274.1186168
-8.1875,-0.578125,0,274.1329518
-8.171875,-0.578125,0,274.1329518
-8.15625,-0.578125,0,274.1406157
-8.140625,-0.578125,0,274.1537684
-8.125,-0.578125,0,274.1582353
-8.109375,-0.578125,0,274.1643358
-8.09375,-0.578125,0,274.1758902
-8.078125,-0.578125,0,274.1758902
-8.0625,-0.578125,0,274.1840175
-8.046875,-0.578125,0,274.1938884
-8.03125,-0.578125,0,274.196089
-8.015625,-0.578125,0,274.2090181
-8,-0.578125,0,274.2116168
-7.984375,-0.578125,0,274.2200462
-7.96875,-0.578125,0,274.2292189
-7.953125,-0.578125,0,274.2291334
-7.9375,-0.578125,0,274.2358261
-7.921875,-0.578125,0,274.248255
-7.90625,-0.578125,0,274.2543284
-7.890625,-0.578125,0,274.2641168
-7.875,-0.578125,0,274.2644642
-7.859375,-0.578125,0,274.2644642
-8.5,-0.5625,0,274.0079247
-8.484375,-0.5625,0,274.0067847
-8.46875,-0.5625,0,274.0196463
-8.453125,-0.5625,0,274.0248792
-8.4375,-0.5625,0,274.0294734
-8.421875,-0.5625,0,274.0394999
-8.40625,-0.5625,0,274.0463545
-8.390625,-0.5625,0,274.0434931
-8.375,-0.5625,0,274.0595245
-8.359375,-0.5625,0,274.0595245
-8.34375,-0.5625,0,274.065062
-8.328125,-0.5625,0,274.073538
-8.3125,-0.5625,0,274.0800444
-8.296875,-0.5625,0,274.0891014
-8.28125,-0.5625,0,274.0949759
-8.265625,-0.5625,0,274.1008082
-8.25,-0.5625,0,274.1103423
-8.234375,-0.5625,0,274.115509
-8.21875,-0.5625,0,274.1241767
-8.203125,-0.5625,0,274.1299457
-8.1875,-0.5625,0,274.1349735
-8.171875,-0.5625,0,274.1445945
-8.15625,-0.5625,0,274.1488406
-8.140625,-0.5625,0,274.1604562
-8.125,-0.5625,0,274.1655707
-8.109375,-0.5625,0,274.1787556
-8.09375,-0.5625,0,274.1737345
-8.078125,-0.5625,0,274.183712
-8.0625,-0.5625,0,274.1916874
-8.046875,-0.5625,0,274.1995782
-8.03125,-0.5625,0,274.2068287
-8.015625,-0.5625,0,274.2068287
-8,-0.5625,0,274.2207567
-7.984375,-0.5625,0,274.2233723
-7.96875,-0.5625,0,274.2349897
-7.953125,-0.5625,0,274.2459344
-7.9375,-0.5625,0,274.2508763
-7.921875,-0.5625,0,274.2508763
-7.90625,-0.5625,0,274.2641168
-7.890625,-0.5625,0,274.2641168
-7.875,-0.5625,0,274.2780323
-7.859375,-0.5625,0,274.2780323
-8.5,-0.546875,0,274.0141943
-8.484375,-0.546875,0,274.0141943
-8.46875,-0.546875,0,274.0196463
-8.453125,-0.546875,0,274.0248792
-8.4375,-0.546875,0,274.0420058
-8.421875,-0.546875,0,274.0394999
-8.40625,-0.546875,0,274.0463545
-8.390625,-0.546875,0,274.0565901
-8.375,-0.546875,0,274.0565901
-8.359375,-0.546875,0,274.0629184
-8.34375,-0.546875,0,274.0719197
-8.328125,-0.546875,0,274.0770664
-8.3125,-0.546875,0,274.0874659
-8.296875,-0.546875,0,274.0925477
-8.28125,-0.546875,0,274.1056142
-8.265625,-0.546875,0,274.1056142
-8.25,-0.546875,0,274.1122263
-8.234375,-0.546875,0,274.1217046
-8.21875,-0.546875,0,274.1217046
-8.203125,-0.546875,0,274.1354873
-8.1875,-0.546875,0,274.1411897
-8.171875,-0.546875,0,274.1467235
-8.15625,-0.546875,0,274.1562348
-8.140625,-0.546875,0,274.163919
-8.125,-0.546875,0,274.1655707
-8.109375,-0.546875,0,274.1747081
-8.09375,-0.546875,0,274.1881527
-8.078125,-0.546875,0,274.1943419
-8.0625,-0.546875,0,274.1943419
-8.046875,-0.546875,0,274.2097263
-8.03125,-0.546875,0,274.2097263
-8.015625,-0.546875,0,274.2246027
-8,-0.546875,0,274.2273795
-7.984375,-0.546875,0,274.2388806
-7.96875,-0.546875,0,274.2388806
-7.953125,-0.546875,0,274.2483721
-7.9375,-0.546875,0,274.2508763
-7.921875,-0.546875,0,274.2638037
-7.90625,-0.546875,0,274.2638037
-7.890625,-0.546875,0,274.2776941
-7.875,-0.546875,0,274.2776941
-8.5,-0.53125,0,274.0149051
-8.484375,-0.53125,0,274.0149051
-8.46875,-0.53125,0,274.0284902
-8.453125,-0.53125,0,274.0298317
-8.4375,-0.53125,0,274.037829
-8.421875,-0.53125,0,274.0420058
-8.40625,-0.53125,0,274.0527859
-8.390625,-0.53125,0,274.0595314
-8.375,-0.53125,0,274.0595314
-8.359375,-0.53125,0,274.074807
-8.34375,-0.53125,0,274.074807
-8.328125,-0.53125,0,274.090134
-8.3125,-0.53125,0,274.0874659
-8.296875,-0.53125,0,274.0925477
-8.28125,-0.53125,0,274.1020452
-8.265625,-0.53125,0,274.1122263
-8.25,-0.53125,0,274.117227
-8.234375,-0.53125,0,274.1268798
-8.21875,-0.53125,0,274.1328974
-8.203125,-0.53125,0,274.1411897
-8.1875,-0.53125,0,274.1486068
-8.171875,-0.53125,0,274.1582375
-8.15625,-0.53125,0,274.1582375
-8.140625,-0.53125,0,274.1749867
-8.125,-0.53125,0,274.1749867
-8.109375,-0.53125,0,274.1800104
-8.09375,-0.53125,0,274.1899057
-8.078125,-0.53125,0,274.2074912
-8.0625,-0.53125,0,274.2050452
-8.046875,-0.53125,0,274.2131301
-8.03125,-0.53125,0,274.2229484
-8.015625,-0.53125,0,274.2294592
-8,-0.53125,0,274.2372479
-7.984375,-0.53125,0,274.2423231
-7.96875,-0.53125,0,274.2534318
-7.953125,-0.53125,0,274.2634889
-7.9375,-0.53125,0,274.2634889
-7.921875,-0.53125,0,274.2773769
-7.90625,-0.53125,0,274.2773769
-8.5,-0.515625,0,274.0192215
-8.484375,-0.515625,0,274.0213076
-8.46875,-0.515625,0,274.0284902
-8.453125,-0.515625,0,274.0337406
-8.4375,-0.515625,0,274.0408769
-8.421875,-0.515625,0,274.0554461
-8.40625,-0.515625,0,274.0527859
-8.390625,-0.515625,0,274.0527859
-8.375,-0.515625,0,274.0681358
-8.359375,-0.515625,0,274.074807
-8.34375,-0.515625,0,274.0823356
-8.328125,-0.515625,0,274.090134
-8.3125,-0.515625,0,274.090134
-8.296875,-0.515625,0,274.1073714
-8.28125,-0.515625,0,274.1073714
-8.265625,-0.515625,0,274.117227
-8.25,-0.515625,0,274.1236847
-8.234375,-0.515625,0,274.1236847
-8.21875,-0.515625,0,274.1400182
-8.203125,-0.515625,0,274.1400182
-8.1875,-0.515625,0,274.1501241
-8.171875,-0.515625,0,274.1595666
-8.15625,-0.515625,0,274.1680018
-8.140625,-0.515625,0,274.1680018
-8.125,-0.515625,0,274.1778293
-8.109375,-0.515625,0,274.1881908
-8.09375,-0.515625,0,274.198581
-8.078125,-0.515625,0,274.196549
-8.0625,-0.515625,0,274.2165556
-8.046875,-0.515625,0,274.2165556
-8.03125,-0.515625,0,274.2257463
-8.015625,-0.515625,0,274.2408315
-8,-0.515625,0,274.2408315
-7.984375,-0.515625,0,274.253084
-7.96875,-0.515625,0,274.2632014
-7.953125,-0.515625,0,274.2634889
-7.9375,-0.515625,0,274.277068
-7.921875,-0.515625,0,274.2773769
-8.5,-0.5,0,274.0192215
-8.484375,-0.5,0,274.0231895
-8.46875,-0.5,0,274.0346069
-8.453125,-0.5,0,274.0337406
-8.4375,-0.5,0,274.0482035
-8.421875,-0.5,0,274.0482035
-8.40625,-0.5,0,274.0554461
-8.390625,-0.5,0,274.0648245
-8.375,-0.5,0,274.0706718
-8.359375,-0.5,0,274.0800967
-8.34375,-0.5,0,274.0855923
-8.328125,-0.5,0,274.0956167
-8.3125,-0.5,0,274.1026817
-8.296875,-0.5,0,274.1008663
-8.28125,-0.5,0,274.1140841
-8.265625,-0.5,0,274.1197066
-8.25,-0.5,0,274.1288022
-8.234375,-0.5,0,274.1349224
-8.21875,-0.5,0,274.1413427
-8.203125,-0.5,0,274.1511015
-8.1875,-0.5,0,274.1611131
-8.171875,-0.5,0,274.1595666
-8.15625,-0.5,0,274.1697768
-8.140625,-0.5,0,274.1795438
-8.125,-0.5,0,274.1900874
-8.109375,-0.5,0,274.1900874
-8.09375,-0.5,0,274.2088953
-8.078125,-0.5,0,274.2088953
-8.0625,-0.5,0,274.2187403
-8.046875,-0.5,0,274.2295012
-8.03125,-0.5,0,274.2372347
-8.015625,-0.5,0,274.2408315
-8,-0.5,0,274.2479298
-7.984375,-0.5,0,274.2632014
-7.96875,-0.5,0,274.2632014
-7.953125,-0.5,0,274.2767842
-7.9375,-0.5,0,274.277068
-8.5,-0.484375,0,274.0206089
-8.484375,-0.484375,0,274.0323865
-8.46875,-0.484375,0,274.0310232
-8.453125,-0.484375,0,274.0451931
-8.4375,-0.484375,0,274.0505711
-8.421875,-0.484375,0,274.0505711
-8.40625,-0.484375,0,274.0614115
-8.390625,-0.484375,0,274.0673877
-8.375,-0.484375,0,274.0830662
-8.359375,-0.484375,0,274.0800967
-8.34375,-0.484375,0,274.0855923
-8.328125,-0.484375,0,274.0956167
-8.3125,-0.484375,0,274.1026817
-8.296875,-0.484375,0,274.1140025
-8.28125,-0.484375,0,274.1197066
-8.265625,-0.484375,0,274.1257869
-8.25,-0.484375,0,274.1288022
-8.234375,-0.484375,0,274.1428144
-8.21875,-0.484375,0,274.1527304
-8.203125,-0.484375,0,274.1527304
-8.1875,-0.484375,0,274.1711386
-8.171875,-0.484375,0,274.1711386
-8.15625,-0.484375,0,274.1812593
-8.140625,-0.484375,0,274.1812593
-8.125,-0.484375,0,274.2021092
-8.109375,-0.484375,0,274.200203
-8.09375,-0.484375,0,274.2109947
-8.078125,-0.484375,0,274.222108
-8.0625,-0.484375,0,274.2323059
-8.046875,-0.484375,0,274.2323059
-8.03125,-0.484375,0,274.2470478
-8.015625,-0.484375,0,274.2523344
-8,-0.484375,0,274.2629076
-7.984375,-0.484375,0,274.2632014
-7.96875,-0.484375,0,274.2767842
-7.953125,-0.484375,0,274.2767842
-8.5,-0.46875,0,274.0247409
-8.484375,-0.46875,0,274.0323865
-8.46875,-0.46875,0,274.0366082
-8.453125,-0.46875,0,274.0478776
-8.4375,-0.46875,0,274.0478776
-8.421875,-0.46875,0,274.0636649
-8.40625,-0.46875,0,274.0636649
-8.390625,-0.46875,0,274.0769893
-8.375,-0.46875,0,274.0769893
-8.359375,-0.46875,0,274.0830662
-8.34375,-0.46875,0,274.0922382
-8.328125,-0.46875,0,274.0988581
-8.3125,-0.46875,0,274.1080619
-8.296875,-0.46875,0,274.1157586
-8.28125,-0.46875,0,274.1157586
-8.265625,-0.46875,0,274.1312805
-8.25,-0.46875,0,274.137808
-8.234375,-0.46875,0,274.144299
-8.21875,-0.46875,0,274.144299
-8.203125,-0.46875,0,274.1633249
-8.1875,-0.46875,0,274.1633249
-8.171875,-0.46875,0,274.1729162
-8.15625,-0.46875,0,274.1836109
-8.140625,-0.46875,0,274.1935504
-8.125,-0.46875,0,274.1916459
-8.109375,-0.46875,0,274.212984
-8.09375,-0.46875,0,274.212984
-8.078125,-0.46875,0,274.2242698
-8.0625,-0.46875,0,274.2242698
-8.046875,-0.46875,0,274.2446209
-8.03125,-0.46875,0,274.2511984
-8.015625,-0.46875,0,274.2629076
-8,-0.46875,0,274.2629076
-7.984375,-0.46875,0,274.2764908
-8.5,-0.453125,0,274.0271204
-8.484375,-0.453125,0,274.0351772
-8.46875,-0.453125,0,274.0351772
-8.453125,-0.453125,0,274.048432
-8.4375,-0.453125,0,274.0590537
-8.421875,-0.453125,0,274.0575018
-8.40625,-0.453125,0,274.0729266
-8.390625,-0.453125,0,274.0729266
-8.375,-0.453125,0,274.0792918
-8.359375,-0.453125,0,274.088127
-8.34375,-0.453125,0,274.0946884
-8.328125,-0.453125,0,274.1103482
-8.3125,-0.453125,0,274.1103482
-8.296875,-0.453125,0,274.1271578
-8.28125,-0.453125,0,274.1254994
-8.265625,-0.453125,0,274.1312805
-8.25,-0.453125,0,274.1428501
-8.234375,-0.453125,0,274.1579483
-8.21875,-0.453125,0,274.1558692
-8.203125,-0.453125,0,274.1653243
-8.1875,-0.453125,0,274.176401
-8.171875,-0.453125,0,274.1856381
-8.15625,-0.453125,0,274.1856381
-8.140625,-0.453125,0,274.2044968
-8.125,-0.453125,0,274.2044968
-8.109375,-0.453125,0,274.2150351
-8.09375,-0.453125,0,274.2260882
-8.078125,-0.453125,0,274.2332823
-8.0625,-0.453125,0,274.2427571
-8.046875,-0.453125,0,274.2446209
-8.03125,-0.453125,0,274.2626768
-8.015625,-0.453125,0,274.2626768
-8,-0.453125,0,274.2762533
-7.984375,-0.453125,0,274.2764908
-7.96875,-0.453125,0,274.2891597
-8.5,-0.4375,0,274.0271204
-8.484375,-0.4375,0,274.0396297
-8.46875,-0.4375,0,274.0453699
-8.453125,-0.4375,0,274.048432
-8.4375,-0.4375,0,274.0540679
-8.421875,-0.4375,0,274.0676033
-8.40625,-0.4375,0,274.0746201
-8.390625,-0.4375,0,274.0746201
-8.375,-0.4375,0,274.0900449
-8.359375,-0.4375,0,274.0900449
-8.34375,-0.4375,0,274.105372
-8.328125,-0.4375,0,274.1032792
-8.3125,-0.4375,0,274.1191069
-8.296875,-0.4375,0,274.1191069
-8.28125,-0.4375,0,274.1362616
-8.265625,-0.4375,0,274.1362616
-8.25,-0.4375,0,274.1508216
-8.234375,-0.4375,0,274.1508216
-8.21875,-0.4375,0,274.1579483
-8.203125,-0.4375,0,274.1698395
-8.1875,-0.4375,0,274.1786426
-8.171875,-0.4375,0,274.1786426
-8.15625,-0.4375,0,274.1968649
-8.140625,-0.4375,0,274.1968649
-8.125,-0.4375,0,274.2066023
-8.109375,-0.4375,0,274.2186313
-8.09375,-0.4375,0,274.2286228
-8.078125,-0.4375,0,274.2286228
-8.0625,-0.4375,0,274.2499382
-8.046875,-0.4375,0,274.2499382
-8.03125,-0.4375,0,274.2626768
-8.015625,-0.4375,0,274.2762533
-8,-0.4375,0,274.2762533
-7.984375,-0.4375,0,274.2889197
-7.96875,-0.4375,0,274.300956
-8.5,-0.421875,0,274.0290416
-8.484375,-0.421875,0,274.0372124
-8.46875,-0.421875,0,274.0492667
-8.453125,-0.421875,0,274.057972
-8.4375,-0.421875,0,274.0631599
-8.421875,-0.421875,0,274.0685619
-8.40625,-0.421875,0,274.0770837
-8.390625,-0.421875,0,274.0845302
-8.375,-0.421875,0,274.0831956
-8.359375,-0.421875,0,274.0984003
-8.34375,-0.421875,0,274.105372
-8.328125,-0.421875,0,274.1138315
-8.3125,-0.421875,0,274.1212545
-8.296875,-0.421875,0,274.1301092
-8.28125,-0.421875,0,274.1379646
-8.265625,-0.421875,0,274.1379646
-8.25,-0.421875,0,274.154788
-8.234375,-0.421875,0,274.154788
-8.21875,-0.421875,0,274.1722401
-8.203125,-0.421875,0,274.1722401
-8.1875,-0.421875,0,274.1898546
-8.171875,-0.421875,0,274.1898546
-8.15625,-0.421875,0,274.1990485
-8.140625,-0.421875,0,274.2111566
-8.125,-0.421875,0,274.2211517
-8.109375,-0.421875,0,274.2211517
-8.09375,-0.421875,0,274.2416319
-8.078125,-0.421875,0,274.2416319
-8.0625,-0.421875,0,274.2499382
-8.046875,-0.421875,0,274.2624283
-8.03125,-0.421875,0,274.2760099
-8.015625,-0.421875,0,274.2760099
-8,-0.421875,0,274.2889197
-7.984375,-0.421875,0,274.3007152
-8.5,-0.40625,0,274.0392752
-8.484375,-0.40625,0,274.0434703
-8.46875,-0.40625,0,274.0492667
-8.453125,-0.40625,0,274.0545765
-8.4375,-0.40625,0,274.0691984
-8.421875,-0.40625,0,274.0691984
-8.40625,-0.40625,0,274.0776314
-8.390625,-0.40625,0,274.0845302
-8.375,-0.40625,0,274.0927845
-8.359375,-0.40625,0,274.1000331
-8.34375,-0.40625,0,274.1083363
-8.328125,-0.40625,0,274.1157857
-8.3125,-0.40625,0,274.1244858
-8.296875,-0.40625,0,274.1322489
-8.28125,-0.40625,0,274.1413212
-8.265625,-0.40625,0,274.1492888
-8.25,-0.40625,0,274.1492888
-8.234375,-0.40625,0,274.1670485
-8.21875,-0.40625,0,274.1642465
-8.203125,-0.40625,0,274.1833602
-8.1875,-0.40625,0,274.1833602
-8.171875,-0.40625,0,274.192096
-8.15625,-0.40625,0,274.2033674
-8.140625,-0.40625,0,274.213462
-8.125,-0.40625,0,274.2264355
-8.109375,-0.40625,0,274.2327469
-8.09375,-0.40625,0,274.2418381
-8.078125,-0.40625,0,274.2469622
-8.0625,-0.40625,0,274.2622021
-8.046875,-0.40625,0,274.2624283
-8.03125,-0.40625,0,274.2760099
-8.015625,-0.40625,0,274.2886784
-8,-0.40625,0,274.3004749
-8.5,-0.390625,0,274.0392752
-8.484375,-0.390625,0,274.0442225
-8.46875,-0.390625,0,274.0521275
-8.453125,-0.390625,0,274.0620159
-8.4375,-0.390625,0,274.0689529
-8.421875,-0.390625,0,274.0689529
-8.40625,-0.390625,0,274.0856919
-8.390625,-0.390625,0,274.0856919
-8.375,-0.390625,0,274.0938438
-8.359375,-0.390625,0,274.1019053
-8.34375,-0.390625,0,274.1098178
-8.328125,-0.390625,0,274.1262773
-8.3125,-0.390625,0,274.1262773
-8.296875,-0.390625,0,274.1413212
-8.28125,-0.390625,0,274.1413212
-8.265625,-0.390625,0,274.1492888
-8.25,-0.390625,0,274.1588322
-8.234375,-0.390625,0,274.1670485
-8.21875,-0.390625,0,274.1772865
-8.203125,-0.390625,0,274.1857551
-8.1875,-0.390625,0,274.196713
-8.171875,-0.390625,0,274.2055957
-8.15625,-0.390625,0,274.2055957
-8.140625,-0.390625,0,274.2264355
-8.125,-0.390625,0,274.2264355
-8.109375,-0.390625,0,274.2327469
-8.09375,-0.390625,0,274.2418381
-8.078125,-0.390625,0,274.2622021
-8.0625,-0.390625,0,274.2622021
-8.046875,-0.390625,0,274.2757838
-8.03125,-0.390625,0,274.288453
-8.015625,-0.390625,0,274.3004749
-8,-0.390625,0,274.3004749
-8.5,-0.375,0,274.0399601
-8.484375,-0.375,0,274.0519104
-8.46875,-0.375,0,274.0519104
-8.453125,-0.375,0,274.0634914
-8.4375,-0.375,0,274.0693796
-8.421875,-0.375,0,274.0772039
-8.40625,-0.375,0,274.086062
-8.390625,-0.375,0,274.0941389
-8.375,-0.375,0,274.1028122
-8.359375,-0.375,0,274.1028122
-8.34375,-0.375,0,274.1182429
-8.328125,-0.375,0,274.1182429
-8.3125,-0.375,0,274.1351645
-8.296875,-0.375,0,274.1351645
-8.28125,-0.375,0,274.15275
-8.265625,-0.375,0,274.15275
-8.25,-0.375,0,274.1611705
-8.234375,-0.375,0,274.1710895
-8.21875,-0.375,0,274.1797053
-8.203125,-0.375,0,274.1902439
-8.1875,-0.375,0,274.1990526
-8.171875,-0.375,0,274.1990526
-8.15625,-0.375,0,274.2176564
-8.140625,-0.375,0,274.2176564
-8.125,-0.375,0,274.2286583
-8.109375,-0.375,0,274.2458085
-8.09375,-0.375,0,274.2507452
-8.078125,-0.375,0,274.2619898
-8.0625,-0.375,0,274.275573
-8.046875,-0.375,0,274.2757838
-8.03125,-0.375,0,274.288453
-8.015625,-0.375,0,274.3002501
-8.5,-0.359375,0,274.0433359
-8.484375,-0.359375,0,274.0519104
-8.46875,-0.359375,0,274.0570523
-8.453125,-0.359375,0,274.0693796
-8.4375,-0.359375,0,274.0693796
-8.421875,-0.359375,0,274.0769759
-8.40625,-0.359375,0,274.0854807
-8.390625,-0.359375,0,274.0945242
-8.375,-0.359375,0,274.1028122
-8.359375,-0.359375,0,274.1110066
-8.34375,-0.359375,0,274.1195672
-8.328125,-0.359375,0,274.1282397
-8.3125,-0.359375,0,274.1367894
-8.296875,-0.359375,0,274.1459993
-8.28125,-0.359375,0,274.1546711
-8.265625,-0.359375,0,274.1546711
-8.25,-0.359375,0,274.1732915
-8.234375,-0.359375,0,274.1732915
-8.21875,-0.359375,0,274.1925334
-8.203125,-0.359375,0,274.1902439
-8.1875,-0.359375,0,274.2103907
-8.171875,-0.359375,0,274.2103907
-8.15625,-0.359375,0,274.2200213
-8.140625,-0.359375,0,274.2313126
-8.125,-0.359375,0,274.2384789
-8.109375,-0.359375,0,274.2458085
-8.09375,-0.359375,0,274.2619898
-8.078125,-0.359375,0,274.2619898
-8.0625,-0.359375,0,274.275573
-8.046875,-0.359375,0,274.2882431
-8.03125,-0.359375,0,274.3002501
-8.5,-0.34375,0,274.0480068
-8.484375,-0.34375,0,274.0559809
-8.46875,-0.34375,0,274.0611572
-8.453125,-0.34375,0,274.0699868
-8.4375,-0.34375,0,274.0756242
-8.421875,-0.34375,0,274.0848015
-8.40625,-0.34375,0,274.0854807
-8.390625,-0.34375,0,274.1028075
-8.375,-0.34375,0,274.1028075
-8.359375,-0.34375,0,274.111974
-8.34375,-0.34375,0,274.1207059
-8.328125,-0.34375,0,274.1294833
-8.3125,-0.34375,0,274.138694
-8.296875,-0.34375,0,274.147531
-8.28125,-0.34375,0,274.147531
-8.265625,-0.34375,0,274.1662686
-8.25,-0.34375,0,274.1644743
-8.234375,-0.34375,0,274.183585
-8.21875,-0.34375,0,274.183585
-8.203125,-0.34375,0,274.2033987
-8.1875,-0.34375,0,274.2033987
-8.171875,-0.34375,0,274.2126655
-8.15625,-0.34375,0,274.2253613
-8.140625,-0.34375,0,274.2345823
-8.125,-0.34375,0,274.2451121
-8.109375,-0.34375,0,274.2617952
-8.09375,-0.34375,0,274.2617952
-8.078125,-0.34375,0,274.2753786
-8.0625,-0.34375,0,274.2882431
-8.046875,-0.34375,0,274.300041
-8.03125,-0.34375,0,274.300041
-8.015625,-0.34375,0,274.3110085
-8.5,-0.328125,0,274.0450511
-8.484375,-0.328125,0,274.0611572
-8.46875,-0.328125,0,274.0611572
-8.453125,-0.328125,0,274.0756242
-8.4375,-0.328125,0,274.0756242
-8.421875,-0.328125,0,274.0848015
-8.40625,-0.328125,0,274.0909892
-8.390625,-0.328125,0,274.0987255
-8.375,-0.328125,0,274.1136268
-8.359375,-0.328125,0,274.1136268
-8.34375,-0.328125,0,274.1218469
-8.328125,-0.328125,0,274.1316647
-8.3125,-0.328125,0,274.1400477
-8.296875,-0.328125,0,274.1588941
-8.28125,-0.328125,0,274.1573194
-8.265625,-0.328125,0,274.1662686
-8.25,-0.328125,0,274.1765643
-8.234375,-0.328125,0,274.1856042
-8.21875,-0.328125,0,274.1963733
-8.203125,-0.328125,0,274.2055464
-8.1875,-0.328125,0,274.2055464
-8.171875,-0.328125,0,274.2275079
-8.15625,-0.328125,0,274.2275079
-8.140625,-0.328125,0,274.2451121
-8.125,-0.328125,0,274.249717
-8.109375,-0.328125,0,274.2617952
-8.09375,-0.328125,0,274.2753786
-8.078125,-0.328125,0,274.2753786
-8.0625,-0.328125,0,274.2880495
-8.046875,-0.328125,0,274.300041
-8.03125,-0.328125,0,274.3110085
-8.5,-0.3125,0,274.0496467
-8.484375,-0.3125,0,274.0565623
-8.46875,-0.3125,0,274.0695406
-8.453125,-0.3125,0,274.0695406
-8.4375,-0.3125,0,274.0846217
-8.421875,-0.3125,0,274.0905229
-8.40625,-0.3125,0,274.0905229
-8.390625,-0.3125,0,274.1044399
-8.375,-0.3125,0,274.1148042
-8.359375,-0.3125,0,274.1148042
-8.34375,-0.3125,0,274.1329652
-8.328125,-0.3125,0,274.1329652
-8.3125,-0.3125,0,274.151825
-8.296875,-0.3125,0,274.1503294
-8.28125,-0.3125,0,274.1588941
-8.265625,-0.3125,0,274.1696498
-8.25,-0.3125,0,274.1783744
-8.234375,-0.3125,0,274.1894468
-8.21875,-0.3125,0,274.1983408
-8.203125,-0.3125,0,274.2098053
-8.1875,-0.3125,0,274.2191788
-8.171875,-0.3125,0,274.2191788
-8.15625,-0.3125,0,274.2376551
-8.140625,-0.3125,0,274.2449127
-8.125,-0.3125,0,274.2616102
-8.109375,-0.3125,0,274.2616102
-8.09375,-0.3125,0,274.2751985
-8.078125,-0.3125,0,274.2880495
-8.0625,-0.3125,0,274.2998481
-8.046875,-0.3125,0,274.3108163
-8.03125,-0.3125,0,274.3209961
-8.5,-0.296875,0,274.0496467
-8.484375,-0.296875,0,274.0633466
-8.46875,-0.296875,0,274.0706679
-8.453125,-0.296875,0,274.0706679
-8.4375,-0.296875,0,274.0854847
-8.421875,-0.296875,0,274.0854847
-8.40625,-0.296875,0,274.1003621
-8.390625,-0.296875,0,274.1044399
-8.375,-0.296875,0,274.1178745
-8.359375,-0.296875,0,274.126168
-8.34375,-0.296875,0,274.126168
-8.328125,-0.296875,0,274.1449655
-8.3125,-0.296875,0,274.143567
-8.296875,-0.296875,0,274.1629848
-8.28125,-0.296875,0,274.1629848
-8.265625,-0.296875,0,274.1713803
-8.25,-0.296875,0,274.1828615
-8.234375,-0.296875,0,274.1913766
-8.21875,-0.296875,0,274.2028799
-8.203125,-0.296875,0,274.2117275
-8.1875,-0.296875,0,274.2098053
-8.171875,-0.296875,0,274.2312077
-8.15625,-0.296875,0,274.2376551
-8.140625,-0.296875,0,274.2449127
-8.125,-0.296875,0,274.2616102
-8.109375,-0.296875,0,274.2751985
-8.09375,-0.296875,0,274.2751985
-8.078125,-0.296875,0,274.2878717
-8.0625,-0.296875,0,274.2996716
-8.046875,-0.296875,0,274.3108163
-8.03125,-0.296875,0,274.3209961
-8.5,-0.28125,0,274.0554043
-8.484375,-0.28125,0,274.0632701
-8.46875,-0.28125,0,274.0632701
-8.453125,-0.28125,0,274.0775441
